"","analysis.label","analysis","gene","test","pvalue","p.adjust.fdr","signif.fdr.0.10","signif.fdr.0.05","or","d","totcases","totcontrols","totgenestested","tottests","signif.bonferroni","a","b","c","filename","bonferroni.cutoff","ID","p_val","lower_CI","upper_CI"
"181","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","RPGRIP1L","LoF",0.77781081190564,0.96380904953525,0,0,0.679550102249489,1,816,6658,147,211,0,6646,815,12,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,181,0.77781081190564,0.0158774731119451,4.6040858007835
"182","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","NKX6-2","LoF",0.17283530177652,0.907385334326728,0,0,3.26928746928747,2,816,6658,147,211,0,6653,814,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,182,0.17283530177652,0.31076787136528,20.0017859945631
"183","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","VRK1","LoF",0.439104132625797,0.918816128788952,0,0,2.04110429447853,1,816,6658,147,211,0,6654,815,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,183,0.439104132625797,0.0413956315669107,20.6553749254119
"184","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","MAN1B1","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,184,0.370319788204808,0.0517850768941696,33.9354891836472
"185","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","KIAA0586","LoF",0.551486119777847,0.918816128788952,0,0,1.06449542756297,3,816,6658,147,211,0,6635,813,23,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,185,0.551486119777847,0.204161507455117,3.53489910578246
"186","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","VPS13B","LoF",0.958809034434043,0.996460968411608,0,0,0.540576131687243,6,816,6658,147,211,0,6568,810,90,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,186,0.958809034434043,0.192652988158561,1.22894048052329
"187","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ROBO3","LoF",0.301934697263582,0.918816128788952,0,0,1.33110069853681,7,816,6658,147,211,0,6615,809,43,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,187,0.301934697263582,0.503505758396719,2.99758515046527
"188","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PGM3","LoF",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,188,0.646930915318002,0.0229578957056942,7.62376557106823
"189","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","LAMA1","LoF",0.10163608808184,0.765147153672722,0,0,2.04753086419753,6,816,6658,147,211,0,6634,810,24,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,189,0.10163608808184,0.6824009290466,5.16102756389298
"190","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CENPF","LoF",0.417687409077521,0.918816128788952,0,0,1.25653656688139,4,816,6658,147,211,0,6632,812,26,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,190,0.417687409077521,0.317888694166488,3.63467483517422
"191","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","XYLT2","LoF",0.29958471867974,0.918816128788952,0,0,2.04238329238329,2,816,6658,147,211,0,6650,814,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,191,0.29958471867974,0.210908203560804,10.2546524424997
"192","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","AHI1","LoF",0.823757086500033,0.977337422893136,0,0,0.582296231375986,1,816,6658,147,211,0,6644,815,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,192,0.823757086500033,0.0137576168819223,3.83722701507037
"193","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","IRF2BPL","LoF",0.674040310586614,0.936727568251752,0,0,0.894369389790552,9,816,6658,147,211,0,6576,807,82,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,193,0.674040310586614,0.393461651725311,1.79129332897179
"194","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","INPP5E","LoF",0.719904847572908,0.941777161251116,0,0,0.815705521472393,1,816,6658,147,211,0,6648,815,10,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,194,0.719904847572908,0.0187732718599094,5.74772456466495
"195","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","FKTN","LoF",0.257015222400036,0.918816128788952,0,0,2.33450333450333,2,816,6658,147,211,0,6651,814,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,195,0.257015222400036,0.236205961127429,12.2841401826356
"196","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GNE","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,196,0.500382888520468,0.0344766264106224,14.6150345139157
"197","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CHSY1","LoF",0.0951824105207671,0.765147153672722,0,0,5.45045045045045,2,816,6658,147,211,0,6655,814,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,197,0.0951824105207671,0.454459768832142,47.5946202961584
"198","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SLC35A1","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,198,0.370319788204808,0.0517850768941696,33.9354891836472
"199","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CPLANE1","LoF",0.436899272497529,0.918816128788952,0,0,1.28937657797631,3,816,6658,147,211,0,6639,813,19,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,199,0.436899272497529,0.243832498595971,4.39445710916207
"200","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TCTN1","LoF",0.423163970601853,0.918816128788952,0,0,1.48469957560867,2,816,6658,147,211,0,6647,814,11,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,200,0.423163970601853,0.159603881855717,6.82008073493438
"201","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GRID2","LoF",0.439104132625797,0.918816128788952,0,0,2.04110429447853,1,816,6658,147,211,0,6654,815,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,201,0.439104132625797,0.0413956315669107,20.6553749254119
"202","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","RXYLT1","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,202,0.370319788204808,0.0517850768941696,33.9354891836472
"203","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CRB2","LoF",0.534547640027369,0.918816128788952,0,0,1.16602316602317,2,816,6658,147,211,0,6644,814,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,203,0.534547640027369,0.128370970482004,5.09073077744508
"204","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","NPHP3","LoF",0.860211385281753,0.980627265395808,0,0,0.509355828220859,1,816,6658,147,211,0,6642,815,16,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,204,0.860211385281753,0.0121345913354303,3.28730385044876
"205","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CEP104","LoF",0.603606949438228,0.935114756579922,0,0,1.165819456617,1,816,6658,147,211,0,6651,815,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,205,0.603606949438228,0.0258360628576991,9.09294775466324
"206","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CTBP1","LoF",0.685524937166696,0.936727568251752,0,0,0.906475800954329,1,816,6658,147,211,0,6649,815,9,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,206,0.685524937166696,0.0206560886002476,6.55663925838588
"207","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PIGN","LoF",0.28171235027118,0.918816128788952,0,0,1.7511860832894,3,816,6658,147,211,0,6644,813,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,207,0.28171235027118,0.321982846042015,6.29297233699252
"208","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COQ8A","LoF",0.554974152977788,0.918816128788952,0,0,1.36032719836401,1,816,6658,147,211,0,6652,815,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,208,0.554974152977788,0.0295380475725113,11.2336257721114
"209","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","MGAT2","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,209,0.370319788204808,0.0517850768941696,33.9354891836472
"210","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","WFS1","LoF",0.77781081190564,0.96380904953525,0,0,0.679550102249489,1,816,6658,147,211,0,6646,815,12,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,210,0.77781081190564,0.0158774731119451,4.6040858007835
"211","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SLC39A8","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,211,0.500382888520468,0.0344766264106224,14.6150345139157
"212","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG4","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,212,0.500382888520468,0.0344766264106224,14.6150345139157
"213","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","AMPD2","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,213,0.500382888520468,0.0344766264106224,14.6150345139157
"214","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TMEM216","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,214,0.370319788204808,0.0517850768941696,33.9354891836472
"215","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TMEM67","LoF",0.568259011994862,0.925450390963061,0,0,1.08812448812449,2,816,6658,147,211,0,6643,814,15,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,215,0.568259011994862,0.120514252334733,4.69231693441544
"216","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GLI3","LoF",0.0614879007067211,0.681490899499492,0,0,8.17690417690418,2,816,6658,147,211,0,6656,814,2,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,216,0.0614879007067211,0.591651346036572,112.930184302705
"217","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PGAP2","LoF",0.439104132625797,0.918816128788952,0,0,2.04110429447853,1,816,6658,147,211,0,6654,815,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,217,0.439104132625797,0.0413956315669107,20.6553749254119
"218","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GOSR2","LoF",0.658564527816937,0.935114756579922,0,0,0.906360906360906,2,816,6658,147,211,0,6640,814,18,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,218,0.658564527816937,0.101809891496031,3.79682278529321
"219","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SCYL1","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,219,0.370319788204808,0.0517850768941696,33.9354891836472
"220","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EXOSC8","LoF",0.685524937166696,0.936727568251752,0,0,0.906475800954329,1,816,6658,147,211,0,6649,815,9,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,220,0.685524937166696,0.0206560886002476,6.55663925838588
"221","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG5","LoF",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,221,0.370319788204808,0.0517850768941696,33.9354891836472
"222","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EVC","LoF",0.341725833104559,0.918816128788952,0,0,1.81517881517882,2,816,6658,147,211,0,6649,814,9,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,222,0.341725833104559,0.190502320603932,8.79167927583393
"223","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ZSWIM6","LoF",0.975466504428573,0.996460968411608,0,0,0.262299623985751,1,816,6658,147,211,0,6627,815,31,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,223,0.975466504428573,0.00643138285116291,1.5784392411811
"224","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG1","LoF",0.860211385281753,0.980627265395808,0,0,0.509355828220859,1,816,6658,147,211,0,6642,815,16,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,224,0.860211385281753,0.0121345913354303,3.28730385044876
"225","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EXOSC9","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,225,0.500382888520468,0.0344766264106224,14.6150345139157
"226","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ALG8","LoF",0.554974152977788,0.918816128788952,0,0,1.36032719836401,1,816,6658,147,211,0,6652,815,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,226,0.554974152977788,0.0295380475725113,11.2336257721114
"227","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TMEM237","LoF",0.603606949438228,0.935114756579922,0,0,1.165819456617,1,816,6658,147,211,0,6651,815,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,227,0.603606949438228,0.0258360628576991,9.09294775466324
"228","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SCN8A","ccr",0.17283530177652,0.907385334326728,0,0,3.26928746928747,2,816,6658,147,211,0,6653,814,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,228,0.17283530177652,0.31076787136528,20.0017859945631
"229","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GMPPB","ccr",0.534547640027369,0.918816128788952,0,0,1.16602316602317,2,816,6658,147,211,0,6644,814,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,229,0.534547640027369,0.128370970482004,5.09073077744508
"230","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","OPA1","zero80",0.417687409077521,0.918816128788952,0,0,1.25653656688139,4,816,6658,71,114,0,6632,812,26,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,230,0.417687409077521,0.317888694166488,3.63467483517422
"231","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CACNA1A","zero80",0.00320647427086208,0.0639691617036985,1,0,2.00765228037955,24,816,6658,71,114,0,6559,792,99,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,231,0.00320647427086208,1.22098475012692,3.18327160984373
"232","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SYNE1","zero80",0.287177992505154,0.918816128788952,0,0,1.20165137614679,16,816,6658,71,114,0,6549,800,109,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,232,0.287177992505154,0.659977864827949,2.05336051889124
"233","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","KCNC3","zero80",0.0329016035835732,0.454437085757218,0,0,2.60995617485111,7,816,6658,71,114,0,6636,809,22,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,233,0.0329016035835732,0.938549985141032,6.34923171247899
"234","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","KCND3","zero80",0.00108130952882116,0.0287628334666429,1,1,5.06092916984006,8,816,6658,71,114,0,6645,808,13,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,234,0.00108130952882116,1.81190936772627,13.218782830138
"235","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ATP7B","zero80",0.485276958242067,0.918816128788952,0,0,1.03588440774849,17,816,6658,71,114,0,6524,799,134,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,235,0.485276958242067,0.582909868429481,1.73286671741484
"236","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PRKCG","zero80",2.03993576135625e-12,8.13934368781143e-10,1,1,23.5886524822695,17,816,6658,71,114,1,6652,799,6,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,236,2.03993576135625e-12,8.8355934063583,73.0996800082676
"237","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","VPS13D","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,71,114,0,6650,815,8,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,237,0.646930915318002,0.0229578957056942,7.62376557106823
"238","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ATN1","zero80",0.338239781997348,0.918816128788952,0,0,1.22639405204461,9,816,6658,71,114,0,6598,807,60,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,238,0.338239781997348,0.532924206548917,2.49883754584381
"239","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SETX","zero80",0.100690549063049,0.765147153672722,0,0,1.82123212321232,8,816,6658,71,114,0,6622,808,36,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,239,0.100690549063049,0.728615792736094,4.00198823045993
"240","OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT","Overlap ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TTPA","zero80",0.517253537934921,0.918816128788952,0,0,1.08834154351396,4,816,6658,71,114,0,6628,812,30,"output/fisher/OVERLGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,240,0.517253537934921,0.277860117845316,3.0997378245931
